,tconst,title,numVotes,averageRating,genres,runtimeMinutes,startYear,popularity,id_x,overview,poster_path,id_tmdb_x,id_tmdb_y,name_x,Unnamed: 0,id_tmdb,iso_639_1,iso_3166_1,name_y,key,site,size,type,official,published_at,id_y,lien
26,tt7131622,Once Upon a Time in... Hollywood,845757,7.6,"Comedy,Drama",161,2019,91.744,466272,"En 1969, Rick Dalton – star déclinante d'une série télévisée de western – et Cliff Booth – sa doublure de toujours – assistent à la métamorphose artistique d'un Hollywood qu'ils ne reconnaissent plus du tout en essayant de relancer leurs carrières.",https://image.tmdb.org/t/p/original//pjWBLYLqQkCbzq3QruyOyLCrznW.jpg,tt7131622,466272,"movie business,male friendship,based on true story,celebrity,fame,hollywood,los angeles, california,historical fiction,buddy,filmmaking,struggling actor,satanic cult,revisionist history,duringcreditsstinger,western filmmaking,manson family murders,1960s,stunt double,old hollywood,sharon tate,charles manson",0,466272,fr,FR,"Marvin, Rick and Cliff VF",eSzf5hYQY-o,YouTube,1080.0,Clip,True,2019-08-08T15:49:41.000Z,5d4c627648333a00161b9e11,https://www.youtube.com/watch?v=eSzf5hYQY-o
27,tt2062969,L'Enfant d'en haut,7204,7.0,"Crime,Drama",97,2012,9.197,102000,"Simon, 12 ans, emprunte l’hiver venu la petite télécabine qui relie la plaine industrielle où il vit seul avec sa soeur Louise, à l’opulente station de ski qui la surplombe. Là-haut, il vole les skis et l’équipement des riches touristes qu’il revend ensuite aux enfants de son immeuble pour en tirer de petits mais réguliers bénéfices. Louise, qui vient de perdre son travail, profite des trafics de Simon qui prennent de l’ampleur et devient de plus en plus dépendante de lui…",https://image.tmdb.org/t/p/original//wEBB2reD7OOGoNjoafA1liCJ9ib.jpg,tt2062969,102000,"sibling relationship,mountain,snow,theft,alps mountains,ski resort,woman director",0,102000,fr,FR,L'enfant d'en haut Trailer VO français,0F__2iC-_ug,YouTube,720.0,Trailer,True,2012-03-06T08:22:49.000Z,533ec6ddc3a3685448008398,https://www.youtube.com/watch?v=0F__2iC-_ug
28,tt21279806,Scoop,9831,6.6,"Biography,Drama",102,2024,159.081,1083658,"Inspirée de faits réels, cette fiction raconte comment les collaboratrices de Newsnight ont réussi à approcher le prince Andrew pour une interview qui s'est avérée désastreuse.",https://image.tmdb.org/t/p/original//gXLnc7e7eIax0OqL7GmbJqzYCOP.jpg,tt21279806,1083658,"journalist,journalism,prince,royal family,british royal family",0,1083658,fr,FR,Bande-annonce officielle,y6e8CudEU9I,YouTube,1080.0,Trailer,True,2024-03-18T13:00:04.000Z,6606c2f20d417e017c04cc27,https://www.youtube.com/watch?v=y6e8CudEU9I
29,tt4977530,Le Dernier Vice-Roi des Indes,8552,6.7,"Biography,Drama,History",106,2017,11.922,429662,"Mars 1947. Après 300 ans de domination anglaise, le Palais du Vice-Roi à Delhi ouvre ses portes une dernière fois pour accueillir en grande pompe Lord Mountbatten et sa famille. Petit-fils de la reine d'Angleterre et nommé dernier Vice-Roi des Indes, «Dickie» Mountbatten devra préparer le pays à l'indépendance. Mais la tâche s'avérera bien plus ardue que prévu. Après d'âpres négociations avec Nehru, Gandhi et Jinnah, perturbées par de violents conflits religieux, il n'aura d'autre choix que d’entériner la partition des Indes et la création d'un nouvel état, le Pakistan. Dans le même temps, Jeet et Aalia, deux jeunes indiens au service du Palais et que la religion oppose, subiront ces évènements et auront à choisir entre leur amour et leur attachement à leurs communautés. La décision de Lord Mountbatten va provoquer l'un des plus grands déplacements de population de l'Histoire et ses conséquences se font encore ressentir aujourd’hui.",https://image.tmdb.org/t/p/original//j84qwws7iYxwNDTHOqMbOdjHW5Q.jpg,tt4977530,429662,"independence,religious conflict,colonial india,interfaith love",5,429662,fr,FR,Le Dernier Vice-Roi des Indes - Bande-annonce officielle VF HD,XGaDkL_7DlY,YouTube,1080.0,Trailer,True,2017-06-13T17:22:25.000Z,5ca411de9251412df01d7551,https://www.youtube.com/watch?v=XGaDkL_7DlY
30,tt0116922,Lost Highway,153000,7.6,"Drama,Mystery,Thriller",134,1997,51.088,638,"Fred Madison, saxophoniste, soupçonne sa femme Renee de le tromper. Il la tue et est condamné à la peine capitale. Le film raconte l’histoire de cet assassinat du point de vue des différentes personnalités de l’assassin lui‐même.",https://image.tmdb.org/t/p/original//wsMW0D5AxoEiwl1e2HUAmmreUYn.jpg,tt0116922,638,"prison,pornography,jealousy,dream,dual identity,nightmare,police,sexual frustration,gangster,insanity,paranoia,prison cell,eroticism,bedroom,violent husband,headache,motel,transformation,death row,jazz singer or musician,highway,car mechanic,hallucination,suspicion,identity crisis,surrealism,car crash,murder,los angeles, california,videotape,graphic violence",0,638,fr,FR,LOST HIGHWAY Bande Annonce,QK_RFePkNxk,YouTube,360.0,Trailer,False,2007-12-04T18:42:51.000Z,608fc2b6629b2c0077068bf3,https://www.youtube.com/watch?v=QK_RFePkNxk
31,tt1065073,Boyhood,366956,7.9,Drama,165,2014,139.929,85350,"Chaque année, durant 12 ans, le réalisateur Richard Linklater a réuni les mêmes comédiens pour un film unique sur la famille et le temps qui passe. On y suit le jeune Mason de l’âge de six ans jusqu’ à sa majorité, vivant avec sa sœur et sa mère, séparée de son père. Les déménagements, les amis, les rentrées des classes, les premiers émois, les petits riens et les grandes décisions qui rythment sa jeunesse et le préparent à devenir adulte...",https://image.tmdb.org/t/p/original//mptsEv59gjAtAAuRUrERSMCFkAj.jpg,tt1065073,85350,"high school,family's daily life,college,urban life,coming of age,growing up,domestic abuse,parenting,divorce,family,nostalgic,divorced parents,abusive husband,teenager",0,85350,fr,FR,BOYHOOD - Bande-annonce,dwfIRP6FSGw,YouTube,1080.0,Trailer,True,2014-07-04T14:56:20.000Z,63b2e9a357530e008dcbd2b5,https://www.youtube.com/watch?v=dwfIRP6FSGw
32,tt0343660,Amour & amnésie,381594,6.8,"Comedy,Drama,Romance",99,2004,47.96,1824,"La vie de Henry Roth est simple. Lorsque ce vétérinaire spécialiste des animaux marins polaires ne travaille pas au parc Sea Life de Hawaï, il se consacre à son autre passion : les aventures sans lendemain avec de jolies touristes en mal de romantisme. Henry refuse toute liaison sérieuse par peur de compromettre son rêve de partir en Alaska étudier les morses… Pourtant, lorsqu’il rencontre Lucy, il est tout de suite fasciné. Enfreignant sa propre règle qui lui interdit de charmer des jeunes femmes du coin, Henry aborde Lucy, discute agréablement avec elle et obtient même un rendez‐vous pour le lendemain. Lorsqu’il s’y présente, Lucy ne le reconnaît pas et hurle à l’agression. Henry va découvrir que la jeune femme souffre d’une étrange maladie qui, chaque nuit, lui fait tout oublier. S’il veut vivre quelque chose avec elle, chaque jour devra être comme le premier…",https://image.tmdb.org/t/p/original//4Odr5SZBvY6gMQaxmlg72nqVHhI.jpg,tt0343660,1824,"amnesia,hawaii,romantic comedy,deception,womanizer,love,car accident,screwball comedy,short term memory loss,true love,loving,romantic,joyful",0,1824,fr,FR,Amour et Amnésie - Bande Annonce VF,1zl_w-BLCNQ,YouTube,1080.0,Trailer,False,2022-02-21T08:47:30.000Z,6324a2422a210c007fe527c3,https://www.youtube.com/watch?v=1zl_w-BLCNQ
33,tt2473602,"Get on Up, James Brown: une épopée américaine",26127,6.9,"Biography,Drama,Music",139,2014,23.555,239566,"L'ascension fulgurante du chanteur américain James Brown, élevé dans l'extrême pauvreté et devenu le parrain de la soul.",https://image.tmdb.org/t/p/original//kxBfLwUylGTNhWbtsto63zb7kiH.jpg,tt2473602,239566,"vietnam war,1970s,biography,south carolina,singer,breaking the fourth wall,songwriter,1980s,1950s,soul music,non linear",1,239566,fr,FR,Get On Up / Extrait 1 VOST « Les Famous Flames » [Au cinéma le 24 septembre],KIlj9QWBg0k,YouTube,1080.0,Clip,True,2014-09-09T12:22:39.000Z,5ab7c89b0e0a261fee01da5d,https://www.youtube.com/watch?v=KIlj9QWBg0k
34,tt0120890,Sexcrimes,130471,6.6,"Crime,Drama,Mystery",108,1998,69.607,617,"Kelly Van Ryan, une belle jeune fille fortunée, est éperdument amoureuse de Sam Lombardo , son conseiller d'orientation au lycée de Blue Bay. Après avoir lavé la jeep de Sam pour collecter des fonds pour l'école, Kelly se glisse dans la maison de Sam, bien décidée à le séduire... Le lendemain, Kelly avoue en pleurs à sa mère, Sandra, que Sam l'a violée. Quelques jours plus tard, Suzie Toller, qui ferait n'importe quoi pour être acceptée par la haute société de Blue Bay, prétend à son tour que Sam l'avait aussi déjà violée. Affolé, Sam consulte Ken Bowden, le seul avocat qu'il trouve prêt à le défendre. Bientôt, le scandale semble toucher toute la communauté de Blue Bay, de Tom Baxter, un avocat aisé dont la fille, Barbara, est la petite amie actuelle de Sam, jusqu'à Ruby, la propriétaire d'un bar débauché. La tension semble encore s'intensifier, tandis que les inspecteurs Ray Duquette et Gloria Perez poursuivent leur enquête. Rien ne semble plus sacré à Blue Bay.",https://image.tmdb.org/t/p/original//g4uDOsh51EE4i0b5tTYm0NSYkaP.jpg,tt0120890,617,"sailboat,florida,rape,sexual abuse,court case,blackmail,eroticism,sailing,seduction,everglades,heart-throb,cheerleader,menage a trois,conspiracy,duringcreditsstinger,erotic thriller,accusation,pool",0,617,fr,FR,Sexcrimes - Bande Annonce VOST,OdCeYYQylA4,YouTube,360.0,Trailer,False,2016-03-22T14:37:07.000Z,5ac23528925141271201e17a,https://www.youtube.com/watch?v=OdCeYYQylA4
35,tt0485851,Etats de choc,34927,6.7,"Crime,Drama,Thriller",95,2007,12.954,13641,"Un drame basé sur un ancien proverbe chinois qui divise la vie en quatre émotions : bonheur, plaisir, douleur et amour. Un homme d'affaires parie sa vie sur une course de chevaux ; un gangster peut voir dans l'avenir ; une star de la pop tombe dans les bras d'un parrain de la pègre ; un docteur se démène pour sauver l'amour de sa vie.",https://image.tmdb.org/t/p/original//szJ6h9HpzcYPkDZD7AGO0DpcKuw.jpg,tt0485851,13641,"corruption,sadism,suicide attempt,loss of loved one,kidnapping,gambling debt,gangster,horse race,crime boss,murder,organized crime,fate,urban setting,street life,existence",0,13641,fr,FR,États de Choc - Bande Annonce [VF],jaJTNC3f70c,YouTube,720.0,Trailer,False,2020-05-24T21:58:40.000Z,61365690ea3949002bb3e89c,https://www.youtube.com/watch?v=jaJTNC3f70c
36,tt1355683,Strictly Criminal,192212,6.9,"Biography,Crime,Drama",123,2015,37.701,261023,"Dans le Boston des années 70, l’agent John Connolly du FBI convainc le mafieux irlandais James «Whitey» Bulger de collaborer avec le FBI afin d’éliminer leur ennemi commun : la Mafia italienne. Ce drame nous raconte l’histoire de cette alliance contre nature qui dégénère et permet à Whitey d’échapper aux autorités, de consolider son pouvoir et de devenir l’un des gangsters les plus impitoyables et les plus puissants de l’histoire de Boston.",https://image.tmdb.org/t/p/original//kBNcuMkb2E2ULaaONhinn4rkDNl.jpg,tt1355683,261023,"prostitute,corruption,boston, massachusetts,gangster,fbi,senator,based on true story,irish mob,beaten to death,pay phone,murder,organized crime,extortion,brutality,informant,illness,1980s",0,261023,fr,FR,Strictly Criminal - Bande Annonce 2 VOST,PLbS6l_JG2w,YouTube,1080.0,Trailer,True,2015-09-09T16:18:54.000Z,5abe8cd70e0a264a5701529b,https://www.youtube.com/watch?v=PLbS6l_JG2w
37,tt0120586,American History X,1184942,8.5,"Crime,Drama",119,1998,78.593,73,"À travers l’histoire d’une famille américaine, ce film tente d’expliquer l’origine du racisme et de l’extrémisme aux États‐Unis. Il raconte l’histoire de Derek qui, voulant venger la mort de son père, abattu par un dealer noir, a épousé les thèses racistes d’un groupuscule de militants d’extrême droite et s’est mis au service de son leader, brutal théoricien prônant la suprématie de la race blanche. Ces théories le mèneront à commettre un double meurtre entrainant son jeune frère, Danny, dans la spirale de la haine.",https://image.tmdb.org/t/p/original//yygSRdHdcIVPRNC0rDv658ZdJiD.jpg,tt0120586,73,"prison,neo-nazism,rape,skinhead,sibling relationship,swastika,brother,fascism,jail,school,los angeles, california,family,xenophobia,interracial friendship,nazism",0,73,fr,FR,American History X (1999) Bande annonce VF [HD],GlOT1vpy9oM,YouTube,1080.0,Trailer,False,2019-08-15T21:21:45.000Z,5e99c35ffdf8b7001aa4b3a0,https://www.youtube.com/watch?v=GlOT1vpy9oM
38,tt0181875,Presque célèbre,293058,7.9,"Adventure,Comedy,Drama",122,2000,48.735,786,"Dans les années 70, William Miller, un adolescent de quinze ans, ne vit que pour la musique rock. Ce qu'il souhaite le plus au monde, c'est écrire des articles sur cette musique qu'il aime tant.Il envoie un essai au magazine Rolling Stone dans l'espoir de devenir journaliste. Son talent n'est pas passé inaperçu : on est prêt à l'envoyer suivre le groupe Stillwater en tournée afin qu'il fasse un reportage sur eux.Le rêve devient réalité ; malgré les objections d'Elaine, sa mère, William s'engage dans cette folle aventure.Il n'est toutefois pas facile de gagner la confiance des musiciens, surtout lorsqu'on est journaliste. William prouve rapidement aux membres de Stillwater qu'il est avant tout un admirateur inconditionnel de leur musique. Au cours de leur tournée, il abandonne peu à peu la passivité de son rôle d'observateur pour participer à la vie du groupe.",https://image.tmdb.org/t/p/original//m7KGEQ5aYQjYV4aJ6f7SnSSrSqV.jpg,tt0181875,786,"hotel room,concert,rock 'n' roll,stewardess,drug addiction,san diego, california,overdose,groupie,music journalist,heavy metal,based on true story,swimming pool,coming of age,promiscuity,on the road,domineering mother,reconciliation,nostalgic,semi autobiographical,innocence lost,bus trip,aspiring writer,teenager,comforting",0,786,fr,FR,Presque célèbre ( bande annonce VF ),mk5rWkyFIjU,YouTube,360.0,Trailer,False,2011-12-29T00:34:31.000Z,533ec656c3a36854480005cf,https://www.youtube.com/watch?v=mk5rWkyFIjU
39,tt1095217,Bad Lieutenant : Escale à la Nouvelle-Orléans,80854,6.6,"Crime,Drama,Mystery",122,2009,33.342,11699,"Terence McDonagh est inspecteur dans la police criminelle de la Nouvelle-Orléans. En sauvant un détenu de la noyade pendant l'ouragan Katrina, il s'est blessé au dos. Désormais, pour ne pas trop souffrir, il prend des médicaments puissants, souvent, trop souvent… Déterminé à faire son travail du mieux qu'il peut, il doit faire face à une criminalité qui envahit toutes les vies, même la sienne. Sa compagne, dont il est éperdument amoureux, est une prostituée. Pour la protéger, Terence est obligé de prendre des risques. Parce qu'il est sur les traces d'un gros dealer, sa vie est en jeu. Parce qu'il doit enquêter sur l'assassinat d'une famille d'immigrants africains, il doit mener une enquête impossible. En quelques heures, tous les enjeux de sa carrière et de sa vie vont se combiner pour devenir sa pire épreuve. S'il s'en sort, Terence saura enfin qui il est vraiment…",https://image.tmdb.org/t/p/original//8WiQOVhB7m5HGR5IxCWYJNcXVtK.jpg,tt1095217,11699,"police brutality,corruption,gambling,blackmail,new orleans, louisiana,hallucination,organized crime,shootout,drug dealing,police corruption,policeman,illegal drugs,murder investigation,hurricane katrina,neo-noir",0,11699,fr,FR,Bad lieutenant _ bande annonce VOST,FR8CVBKMqZQ,YouTube,1080.0,Trailer,True,2010-01-25T14:35:34.000Z,56e5a7c8c3a3685a9e00783c,https://www.youtube.com/watch?v=FR8CVBKMqZQ
40,tt0448694,Le Chat potté,191954,6.6,"Action,Adventure,Animation",90,2011,66.929,417859,"C’était bien avant que notre mythique Chat Potté ne croise la route de Shrek… Le légendaire félin, et non moins redoutable amant, s’était alors embarqué dans un périple riche en rebondissements, avec la ravissante et rusée Kitty Pattes de Velours et Humpty Alexandre Dumpty, véritable « cerveau » de l’opération. Leur objectif : s’emparer de la fameuse Oie aux Œufs d’Or pour sauver la ville où le Chat Potté a grandi. Voici l’histoire véridique du Chat, du Mythe, de la Légende et… des Bottes !",https://image.tmdb.org/t/p/original//njYtikTglx40F75v8LZHVd6xxZV.jpg,tt0448694,417859,"small town,fairy tale,rebel,spin off,wild west,talking cat,pets,shrek cinematic universe",0,417859,fr,FR,Le chat potté - Bande annonce #1 en français [VF|HD],uDalvsikWog,YouTube,1080.0,Trailer,False,2011-06-29T15:20:35.000Z,5bc72b5cc3a3683dff00c0f9,https://www.youtube.com/watch?v=uDalvsikWog
